City,Latitude,Longitude,State,Zip_Prefix
angelina,-27.585796020245695,-48.98403659704282,SC,88460
angical,-12.007854519145162,-44.70023526385971,BA,47960
angical do piaui,-6.075874808145999,-42.73595617651903,PI,64410
angico,-6.39510088091528,-47.863909858999236,TO,77905
angicos,-5.67250868145745,-36.601137370077254,RN,59515
angra dos reis,-23.03487999999993,-44.197209999999984,RJ,23917
angra dos reis,-23.031085984715087,-44.17415365939973,RJ,23918
angra dos reis,-23.02362094342239,-44.513288588772014,RJ,23951
angra dos reis,-23.020653433603844,-44.53865723837596,RJ,23953
angra dos reis,-23.01935768597164,-44.332875953730266,RJ,23909
angra dos reis,-23.016964527020395,-44.52718614376892,RJ,23952
angra dos reis,-23.014964021715517,-44.53016913262758,RJ,23936
angra dos reis,-23.012221144985652,-44.279430077609206,RJ,23911
angra dos reis,-23.01206559515735,-44.53981554333971,RJ,23954
angra dos reis,-23.009890758166637,-44.22269761165615,RJ,23916
angra dos reis,-23.00930591078779,-44.32046114144465,RJ,23900
angra dos reis,-23.008953611869167,-44.32204161988306,RJ,23902
angra dos reis,-23.00752004518449,-44.29461576144129,RJ,23907
angra dos reis,-23.006299894712367,-44.234065749303376,RJ,23915
angra dos reis,-23.005799999999965,-44.29499999999996,RJ,23910
angra dos reis,-23.005317583424937,-44.53795069744708,RJ,23955
angra dos reis,-23.003807754644637,-44.31760414628569,RJ,23903
angra dos reis,-23.002552028713648,-44.47788006815941,RJ,23950
angra dos reis,-23.00139114756435,-44.31233159218318,RJ,23904
angra dos reis,-23.00104857729283,-44.26446139573585,RJ,23912
angra dos reis,-22.998063807295498,-44.30536607069136,RJ,23906
angra dos reis,-22.98902901652846,-44.23437112055439,RJ,23914
angra dos reis,-22.986374404786726,-44.299867294745276,RJ,23932
angra dos reis,-22.985713020874158,-44.30520464841254,RJ,23931
angra dos reis,-22.985061872104065,-44.2325742939939,RJ,23913
angra dos reis,-22.981301197363234,-44.30340164923547,RJ,23905
angra dos reis,-22.974517828715573,-44.44355450504452,RJ,23946
angra dos reis,-22.973898993768785,-44.29320714402816,RJ,23933
angra dos reis,-22.96950632736876,-44.303396927873635,RJ,23934
angra dos reis,-22.965314667400648,-44.305017487301996,RJ,23937
angra dos reis,-22.960179748807143,-44.28961167294798,RJ,23935
angra dos reis,-22.94918406150652,-44.323550804155055,RJ,23942
angra dos reis,-22.937243342682205,-44.414634932516954,RJ,23944
angra dos reis,-22.923848696870905,-44.3664212169165,RJ,23940
angra dos reis,-22.905484999999942,-44.31928415699997,RJ,23943
anguera,-12.146069999999952,-39.24499499999996,BA,44670
anguereta,-19.14045895574384,-44.656343884728464,MG,35793
ângulo,-23.198308783341147,-51.91609985954405,PR,86755
angustura,-21.86628870637954,-42.70181766494,MG,36664
anhandui,-20.980792538850324,-54.50364919235629,MS,79125
anhanguera,-18.339832546002228,-48.21937149616647,GO,75770
anhembi,-22.78982850837322,-48.128948137384256,SP,18620
anhumas,-22.29750672007285,-51.389264057585564,SP,19580
anicuns,-16.465881142802168,-49.95539787351219,GO,76170
anisio de abreu,-9.185487967115305,-43.0501947674685,PI,64780
anita garibaldi,-27.688010028631528,-51.12997927501305,SC,88590
anitapolis,-27.909599359484886,-49.13261919315861,SC,88475
anori,-3.744716246564046,-61.653139164232506,AM,69440
anta,-22.836986306882032,-43.26458725620434,RJ,25882
anta gorda,-28.971009770261695,-52.021068899057695,RS,95980
antas,-10.412291777529164,-38.32946677093523,BA,48420
antonina,-25.43428873156633,-48.71656095355144,PR,83370
antonina do norte,-6.774548977235152,-39.98777406829451,CE,63570
antonio almeida,-7.220305569287085,-44.19548589019441,PI,64855
antonio cardoso,-12.437923873440552,-39.12078904584024,BA,44180
antonio carlos,-27.5225742489226,-48.76299047519584,SC,88180
antônio carlos,-21.318679640430947,-43.74759119428405,MG,36220
antônio dias,-19.6439184584363,-42.859499687697316,MG,35177
antônio gonçalves,-10.567980916052049,-40.27579671319823,BA,44780
antônio joão,-22.194573838829676,-55.947528902920844,MS,79910
antonio martins,-6.215352260250222,-37.886114523580304,RN,59870
antonio olinto,-25.98529205291981,-50.198667333326405,PR,83980
antonio pereira,-20.289051805181934,-43.47553634220103,MG,35411
antonio prado,-28.848240941404573,-51.27329015376859,RS,95250
antonio prado de minas,-21.017055014926697,-42.1109593447498,MG,36850
antunes,-19.90776176959649,-44.70075783101499,MG,35698
aparecida,-22.851929577500997,-45.23031074613782,SP,12570
aparecida,-6.783582591390273,-38.08461697264119,PB,58823
aparecida d oeste,-20.450709559379998,-50.883178946373526,SP,15735
aparecida de goiania,-16.837912698028973,-49.24989205426351,GO,74975
aparecida de goiania,-16.83483289413642,-49.363796455450384,GO,74965
aparecida de goiania,-16.831248727962723,-49.22466401716799,GO,74988
aparecida de goiania,-16.828614353715302,-49.24429802991069,GO,74976
aparecida de goiania,-16.82699691534916,-49.230097984019075,GO,74987
aparecida de goiania,-16.826687232778063,-49.237695683746075,GO,74990
aparecida de goiania,-16.824431439343883,-49.25659197450148,GO,74973
aparecida de goiania,-16.823260944189276,-49.24736809575025,GO,74980
aparecida de goiania,-16.822672959484716,-49.29031729844766,GO,74970
aparecida de goiania,-16.821138286402213,-49.24873174900848,GO,74968
aparecida de goiania,-16.82113132671378,-49.366102328844,GO,74963
aparecida de goiania,-16.82064900730143,-49.293550776026954,GO,74966
aparecida de goiania,-16.819607999999945,-49.312798999999956,GO,74959
aparecida de goiania,-16.816163989722117,-49.34134672668443,GO,74962
aparecida de goiania,-16.815642191422757,-49.2895813980122,GO,74967
aparecida de goiania,-16.814676261037956,-49.23631853303319,GO,74986
aparecida de goiania,-16.81461688350977,-49.3154753749985,GO,74961
aparecida de goiania,-16.813325989752357,-49.28644179941733,GO,74969
aparecida de goiania,-16.81212011490863,-49.3483896781821,GO,74948
aparecida de goiania,-16.80880904493778,-49.23952511688964,GO,74981
aparecida de goiania,-16.80872321299995,-49.218789999999956,GO,74993
aparecida de goiania,-16.804477193323248,-49.277480788797625,GO,74955
aparecida de goiania,-16.803409499999994,-49.313236499999995,GO,74957
aparecida de goiania,-16.802704999999946,-49.25220116699995,GO,74982
aparecida de goiania,-16.800534361511023,-49.31714048011501,GO,74958
aparecida de goiania,-16.799168999999946,-49.33322449999996,GO,74960
aparecida de goiania,-16.797225973999957,-49.29688999999996,GO,74956
aparecida de goiania,-16.796936999999946,-49.344658999999965,GO,74947
aparecida de goiania,-16.7963059571624,-49.33424216913179,GO,74945
aparecida de goiania,-16.796284866328648,-49.2821498984789,GO,74954
aparecida de goiania,-16.796079000000006,-49.32735525,GO,74944
aparecida de goiania,-16.794179522289692,-49.258004614852545,GO,74985
aparecida de goiania,-16.79146281708177,-49.24478226771664,GO,74984
aparecida de goiania,-16.789455000000004,-49.220343,GO,74940
aparecida de goiania,-16.788991499999995,-49.24304774999999,GO,74983
aparecida de goiania,-16.78527803904488,-49.214844131776466,GO,74924
aparecida de goiania,-16.784751916577193,-49.31814119175711,GO,74942
aparecida de goiania,-16.780264309332647,-49.292752675439715,GO,74953
aparecida de goiania,-16.779199134853755,-49.33098272351731,GO,74943
aparecida de goiania,-16.778933999999992,-49.27464225,GO,74950
aparecida de goiania,-16.776836999999997,-49.24737449999999,GO,74919
aparecida de goiania,-16.774429956952705,-49.276289842580795,GO,74952
aparecida de goiania,-16.77438323403551,-49.293374831252805,GO,74937
aparecida de goiania,-16.77015400112626,-49.34004189470734,GO,74930
aparecida de goiania,-16.766866999999934,-49.313808807999976,GO,74934
aparecida de goiania,-16.764070999999944,-49.294238665999956,GO,74936
aparecida de goiania,-16.763626098244618,-49.32687766529706,GO,74932
aparecida de goiania,-16.75989765880399,-49.25082386870691,GO,74913
aparecida de goiania,-16.759649532295228,-49.22596154517842,GO,74922
aparecida de goiania,-16.757270999999996,-49.225999499999986,GO,74921
aparecida de goiania,-16.757234999999994,-49.275303750000006,GO,74917
aparecida de goiania,-16.756217375707266,-49.208564806339076,GO,74926
aparecida de goiania,-16.754277274281105,-49.271002399443695,GO,74914
aparecida de goiania,-16.753323315393434,-49.324752236813815,GO,74933
aparecida de goiania,-16.753280334627178,-49.287206077834476,GO,74938
aparecida de goiania,-16.747669264686326,-49.246653491744695,GO,74910
aparecida de goiania,-16.747437305570323,-49.292690027055556,GO,74935
aparecida de goiania,-16.747272000000002,-49.28483025000001,GO,74916
aparecida de goiania,-16.743197999999946,-49.260373999999956,GO,74905
aparecida de goiania,-16.73933140071101,-49.22234867173652,GO,74920
aparecida de goiania,-16.73860542851114,-49.270203391194265,GO,74915
aparecida de goiania,-16.736456999999945,-49.24503349999996,GO,74911
aparecida de goiania,-16.73432023378746,-49.238955106087104,GO,74912
aparecida de goiânia,-16.84717220999994,-49.23618973699996,GO,74989
aparecida de goiânia,-16.831088999999995,-49.277157749999986,GO,74971
aparecida de goiânia,-16.78374466356088,-49.23622426350726,GO,74923
aparecida de goiânia,-16.773017212224374,-49.34006572133311,GO,74946
aparecida de goiânia,-16.758242999999993,-49.2060735,GO,74927
aparecida de minas,-18.867062763128185,-48.264116980102976,MG,38205
aparecida de monte alto,-22.954083164763475,-46.53141327747673,SP,15915
aparecida de são manuel,-22.736997566630315,-48.572010774675576,SP,18655
aparecida do rio doce,-18.297136503937427,-51.150482181612375,GO,75827
aparecida do rio negro,-9.94940384269379,-47.97747007501624,TO,77620
aparecida do taboado,-20.075907019101248,-51.099754197904936,MS,79570
aperibe,-21.62189489518194,-42.10129524956613,RJ,28495
apeu,-1.295252999999994,-47.978117999999995,PA,68747
apiaca,-21.15709213056911,-41.56442773822537,ES,29450
apiacás,-9.57469903480582,-57.39591903560073,MT,78595
apiai,-24.47346038077872,-48.75588890754042,SP,18320
apicum-acu,-1.5394390238582931,-45.08175953126883,MA,65275
apiuna,-27.104285999999945,-49.376370499999965,SC,89135
apodi,-5.660320359662493,-37.79926594271187,RN,59700
apora,-11.716065903961772,-38.227774780029016,BA,48355
apora,-11.660018836004824,-38.07711057148508,BA,48350
aporé,-18.9557362185023,-51.92712563924055,GO,75825
apuarema,-13.85450767942024,-39.74428182993004,BA,45355
apucarana,-23.579294110388933,-51.43262509645364,PR,86813
apucarana,-23.57393716136987,-51.46455923047483,PR,86818
apucarana,-23.57089171277503,-51.45720601453626,PR,86810
apucarana,-23.56579938393303,-51.44331624192719,PR,86811
apucarana,-23.561290751075305,-51.458144046934706,PR,86802
apucarana,-23.559104503052218,-51.4589035947108,PR,86809
apucarana,-23.558241337915224,-51.489341276340376,PR,86801
apucarana,-23.55529114283934,-51.45250563380107,PR,86808
apucarana,-23.552512530494816,-51.46349357996916,PR,86800
apucarana,-23.550232236627366,-51.428201098298814,PR,86812
apucarana,-23.548400397321778,-51.431891102678215,PR,86807
apucarana,-23.540448877849485,-51.452773603231115,PR,86804
apucarana,-23.53711758864752,-51.44438815254782,PR,86805
apucarana,-23.52961677345554,-51.436672123172436,PR,86806
apucarana,-23.526881885134486,-51.450321967080505,PR,86803
apui,-7.20064649912916,-59.88462276048063,AM,69265
apuiares,-3.946564854259543,-39.43058266592365,CE,62630
aquidabã,-10.280101574273353,-37.01882246188192,SE,49790
aquidaban,-23.584743000000003,-51.902743499999985,PR,86995
aquidauana,-20.482308076210575,-55.79218937991555,MS,79200
aquiraz,-3.901738499999997,-38.38465799999999,CE,61700
arabuta,-27.157673705059427,-52.14062161090025,SC,89740
aracagi,-6.85078190793727,-35.38248124883926,PB,58270
aracai,-19.201851352055495,-44.244958825440804,MG,35777
aracaju,-11.12415636299994,-37.14411499999994,SE,49008
aracaju,-11.098891364520908,-37.14535088143867,SE,49004
aracaju,-11.09862323072917,-37.13663275357352,SE,49009
aracaju,-11.085487091028408,-37.14511023144003,SE,49092
aracaju,-11.075615663874949,-37.13561608992665,SE,49007
aracaju,-11.074117080126797,-37.135288136460105,SE,49089
aracaju,-11.064352443890344,-37.106143489914075,SE,49095
aracaju,-11.059703845995474,-37.10674680259147,SE,49005
aracaju,-11.016452999999956,-37.07585637999995,SE,49000
aracaju,-11.010547754047069,-37.092411390870204,SE,49033
aracaju,-11.00365538357661,-37.08753777200066,SE,49001
aracaju,-10.996092692192342,-37.07308242007611,SE,49038
aracaju,-10.995108708420165,-37.05902455806738,SE,49037
aracaju,-10.992080999999946,-37.103470999999956,SE,49044
aracaju,-10.979779652778644,-37.05482801096426,SE,49032
aracaju,-10.97710746932889,-37.04448972344036,SE,49035
aracaju,-10.976315318373242,-37.086247778223196,SE,49043
aracaju,-10.975267078827375,-37.062873277136546,SE,49031
aracaju,-10.970164794304576,-37.061643830745815,SE,49030
aracaju,-10.969607999999937,-37.08590958499997,SE,49042
aracaju,-10.967869215650092,-37.03783415318267,SE,49036
aracaju,-10.965401629604578,-37.064461345359554,SE,49096
aracaju,-10.95485132915928,-37.07223337232388,SE,49041
aracaju,-10.95393255400312,-37.07816779733126,SE,49040
aracaju,-10.94018353173898,-37.07085024271453,SE,49048
aracaju,-10.939776253967251,-37.07808882460032,SE,49097
aracaju,-10.939744632552204,-37.06410436744778,SE,49027
aracaju,-10.939026624363164,-37.054380862008905,SE,49026
aracaju,-10.93845747328291,-37.062000408834116,SE,49025
aracaju,-10.932846475157268,-37.06366306134221,SE,49046
aracaju,-10.931468792688452,-37.05537365765475,SE,49020
aracaju,-10.931341652958983,-37.0684102129312,SE,49088
aracaju,-10.930406582318476,-37.06717849362336,SE,49045
aracaju,-10.928863843470436,-37.061025822349954,SE,49051
aracaju,-10.927157352800547,-37.063078689600516,SE,49050
aracaju,-10.9268145,-37.07106300000001,SE,49047
aracaju,-10.923370500160772,-37.04516915038051,SE,49015
aracaju,-10.922973517889163,-37.057752502914184,SE,49052
aracaju,-10.917895720308996,-37.081183720309006,SE,49080
aracaju,-10.911448835763641,-37.05969723828957,SE,49055
aracaju,-10.910514518754546,-37.05240077699233,SE,49010
aracaju,-10.910138154048061,-37.083197409660094,SE,49082
aracaju,-10.907819242339157,-37.06894542215356,SE,49075
aracaju,-10.905220150729834,-37.06121465820299,SE,49060
aracaju,-10.904067197905142,-37.08847557438397,SE,49085
aracaju,-10.899792999982706,-37.054708468368084,SE,49066
aracaju,-10.898675140152289,-37.05256178797201,SE,49065
aracaju,-10.895971431040381,-37.07026082653354,SE,49072
aracaju,-10.891046776299826,-37.10110612724341,SE,49091
aracaju,-10.890656535718781,-37.08222425991645,SE,49087
aracaju,-10.890598504039366,-37.09138541395927,SE,49090
aracaju,-10.887084994460084,-37.07835772468111,SE,49070
aracaju,-10.885093014050874,-37.07442675092935,SE,49063
aracaju,-10.884938898147563,-37.08199839909986,SE,49071
aracaju,-10.87891398187022,-37.06106792294846,SE,49067
aracariguama,-23.432149137521776,-47.06714458276622,SP,18147
aracas,-12.213986700300062,-38.202458899671875,BA,48108
aracati,-4.562180013655128,-37.76662475281954,CE,62800
aracatu,-14.42486356982162,-41.45314939171246,BA,46130
aracatuba,-21.235212722459423,-50.42534560228513,SP,16016
aracatuba,-21.235015152374626,-50.46798178227244,SP,16022
aracatuba,-21.22597638634657,-50.459834200386645,SP,16021
aracatuba,-21.225285295753565,-50.43628367652801,SP,16018
aracatuba,-21.223505000109483,-50.42381022995977,SP,16013
aracatuba,-21.220110815654674,-50.43765462630489,SP,16015
aracatuba,-21.218107777684807,-50.46548104579033,SP,16026
aracatuba,-21.21285039439666,-50.448589208436715,SP,16010
aracatuba,-21.21094795939615,-50.42699213300364,SP,16011
aracatuba,-21.204424026371942,-50.47034877768479,SP,16071
aracatuba,-21.204108401787465,-50.45286394468003,SP,16072
aracatuba,-21.19819052567945,-50.45330794255291,SP,16074
aracatuba,-21.194673820705177,-50.48212901817764,SP,16070
aracatuba,-21.19252295870145,-50.431938093433644,SP,16055
aracatuba,-21.18803252207277,-50.44254258090484,SP,16050
aracatuba,-21.184006976686476,-50.42609800943507,SP,16056
aracatuba,-21.18360661316672,-50.48559109477383,SP,16076
aracatuba,-21.181959583236825,-50.457813342529484,SP,16075
aracatuba,-21.178167296699154,-50.4514810269202,SP,16067
aracatuba,-21.174884109927156,-50.44701325359632,SP,16052
aracatuba,-21.17300132806276,-50.467270850683796,SP,16078
aracatuba,-21.164198936743283,-50.46093355997181,SP,16058
araçatuba,-21.233544580068124,-50.466134263113844,SP,16023
araçatuba,-21.227203927956285,-50.44413619057769,SP,16020
araçatuba,-21.218321545934558,-50.400362346932894,SP,16012
araçatuba,-21.211056293204475,-50.46139197317208,SP,16025
araçatuba,-21.20289946408463,-50.432005334663046,SP,16087
araçatuba,-21.167685565641403,-50.44867684041202,SP,16057
araçatuba,-21.146575142696786,-50.46475457961535,SP,16080
araci,-11.333835727378666,-38.96082896750912,BA,48760
aracitaba,-21.34250161653583,-43.37692882204776,MG,36255
aracoiaba,-7.787579863225949,-35.092311494352266,PE,53690
aracoiaba,-4.371151142617257,-38.80931089044586,CE,62750
aracoiaba da serra,-23.511645,-47.567510999999996,SP,18190
aracruz,-19.931210792764496,-40.14900953651933,ES,29199
aracruz,-19.916142308743712,-40.1004768581396,ES,29198
aracruz,-19.832533074852947,-40.26723918916462,ES,29192
aracruz,-19.829737849400537,-40.28144720632856,ES,29193
aracruz,-19.826050499999997,-40.06763774999999,ES,29197
aracruz,-19.82228603052011,-40.27288050538765,ES,29190
