Sum of freight_value,order_id,Sum of order_item_id,Sum of price,product_id,seller_id,Year,Quarter,Month,Day,Total_Item_Value
31.58,0068c109948b9a1dfb8530d1978acef3,3,71.8,525f8fbde09c9bf777025c3141fbbc6e,8b321bb669392f5163d04c59e235e066,2018,Qtr 1,January,30,20.11
16.44,0068e836900867da359bd81db9227a33,1,96.99,735413ccfa564132a231aad945ef85ad,5b67882648febfb6e1225e6ad7164f6b,2017,Qtr 4,October,5,80.55
13.89,0068fb0e223115e911d362627e8b8800,1,77.9,e53e557d5a159f5aa2c5e995dfdf244b,88460e8ebdecbfecb5f9601833981930,2018,Qtr 3,July,31,64.01
20.8,006c42f310102c1910b3c5793ce5fc34,1,229.99,b20004b530789d5db586f589da0ef3e3,afa6714acee029b2dfdf357e5579cc03,2018,Qtr 3,August,8,209.19
14.14,006cb7cafc99b29548d4f412c7f9f493,1,56,e10758160da97891c2fdcbc35f0f031d,323ce52b5b81df2cd804b017b7f09aa7,2018,Qtr 1,February,22,41.86
11.99,006cba07f62f921fe4f58365bde2b2eb,1,69.99,83d199d296c44101c8c3b5c9c0cce9ea,850f4f8af5ea87287ac68de36e29107f,2017,Qtr 3,August,20,58
7.78,006dd93155bc2abd844cc5eed3a0fe7f,1,49.9,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2017,Qtr 4,December,7,42.12
7.39,006df90050498994d670b40da4651d22,1,14,85d619318aa201aca57171aabeed0048,cea729054f157f5870bdd321a958d994,2018,Qtr 3,August,16,6.61
14.1,006e05e81c068ddc38e48ebe189b922e,1,29,02475368dfb38934fe55f574024fe1d7,6560211a19b47992c3666cc44a7e94c0,2018,Qtr 1,January,3,14.9
43.06,006e43460a55bc60c0a437521e426529,1,99,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831,2017,Qtr 2,May,17,55.94
30.35,006e91ddb0674525f84ce0da0655c7ba,1,499,8474d936fee23f0c45620cc2022871cc,2528513dd95219a6013d4d05176e391a,2018,Qtr 2,April,16,468.65
12.79,006f7dfffe2d90809598e8f1972b829b,1,39.85,aacfae7cd4bac4849766f640abf2db8a,729b2d09b2a0bdab221076327f13d050,2018,Qtr 1,March,28,27.06
14.06,0070092bb6004faafa287e5fc35971e9,1,149,31a2f42a87890f87d77daebdfabc182e,4c03b9dd4c11ee2cb35c96c49efc9420,2017,Qtr 3,July,31,134.94
12.46,0071ee2429bc1efdc43aa3e073a5290e,1,179.98,00ffe57f0110d73fd84d162252b2c784,53e4c6e0f4312d4d2107a8c9cddf45cd,2018,Qtr 1,January,26,167.52
14.9,0072847849eafe70995fa51a714c81ac,1,219.99,0f80705139ce16ea35bb489987399b55,de23c3b98a88888289c6f5cc1209054a,2018,Qtr 2,May,18,205.09
8.16,00750f68bb64537034e93554c64b41b5,1,129,526f833e1eb0a32ad9351145a761b9ab,6560211a19b47992c3666cc44a7e94c0,2017,Qtr 4,November,17,120.84
15.71,00756576f4e494406945ac21cb82cfe0,1,137,bfc0d01be79d9038c7720f983bf954e0,634964b17796e64304cadf1ad3050fb7,2018,Qtr 1,February,6,121.29
10.96,00772b2af35643653f108fdac1155ee3,1,37,85b8a24337b4e2571f8fee38f4253a06,c3867b4666c7d76867627c2f7fb22e21,2017,Qtr 2,May,2,26.04
14.83,00789ce015e7e5791c7914f32bb4fad4,1,154,f9d774a1820f792952eea079a40a7c6b,2709af9587499e95e803a6498a5a56e9,2017,Qtr 3,July,4,139.17
82.86,0078a358a14592b887eb140ef515f5ab,1,253.52,722f84416177a451c3be217ef8ffa082,cca3071e3e9bb7d12640c9fbe2301306,2017,Qtr 4,November,10,170.66
7.39,0079bca8e89bd52fdb87408e4f3fb94d,1,49.9,19421075ae0b585f2dc13ff149e2119d,4c2b230173bb36f9b240f2b8ac11786e,2018,Qtr 2,May,10,42.51
13.95,007bbb40c95870c0f75a7855f2636c65,1,148.9,0ec7b6a863e219792bc4d50d3a62a839,1e8b33f18b4f7598d87f5cbee2282cc2,2018,Qtr 2,April,30,134.95
18.69,007beb35f98c075747e6fc4fd1c0cb73,1,64.9,ce130b350f529a1d6288f927da7404ea,e38db885400cd35c71dfd162f2c1dbcf,2017,Qtr 3,September,28,46.21
16,007c7cb12ef3567531307ca78d395758,1,179,15c30c08ae39469fbf52befff9569adb,7e93a43ef30c4f03f38b393420bc753a,2018,Qtr 1,February,26,163
15.1,007ec946d4f798caf2b43c9d44c56421,1,27.9,779559842fc122d55edbd03153f35e81,f8db351d8c4c4c22c6835c19a46f01b0,2017,Qtr 4,November,30,12.8
16.11,007ff0b0f79be782f633fc3b18cbe337,1,39,e819fddd6622f30e872bfc89471c1408,7139dc5186aa238b006e066d8fbab2e4,2018,Qtr 1,February,8,22.89
14.1,0080eebb288dba1857ccf048dfe6bdfe,1,7,2083a6feb4bbb31f6abc92fc24e468c0,cc419e0650a3c5ba77189a1882b7556a,2017,Qtr 3,August,21,'-7.1
10.7,0081ab2c99dc85945c28926b77dc6960,1,269,e1c0a39b7f806727ea5121c60035ed3c,96493fab2fbb13a14d0c0e8772eef5c3,2018,Qtr 1,February,20,258.3
17.95,0081ce648af7d6a7bac2a93b6035d1e3,1,99.9,1d417ca09479182e9fdf13a1c77c309f,54965bbe3e4f07ae045b90b0b8541f52,2017,Qtr 4,November,16,81.95
15.24,0084209c576daad6ff4534902fcb4892,1,69.9,7340a3839a1de1e99d149b8cf052a2ec,4a3ca9315b744ce9f8e9374361493884,2017,Qtr 3,July,11,54.66
23.13,0084e195fbd72ae51599af47f04afede,1,89.9,a963ea4d494221de09b70f1b4a70edbd,bd0389da23d89b726abf911cccc54596,2018,Qtr 1,March,21,66.77
19.03,00858d03144cc35cfd1dd043647e7c88,1,165,e40fa115d27ea4a80bf2136d5f0cfcd7,d91fb3b7d041e83b64a00a3edfb37e4f,2018,Qtr 1,March,20,145.97
11.73,008720830a8a30e39e6f22f81818a141,1,57.99,22d65c4f3ab25834df12163a3403da32,7a67c85e85bb2ce8582c35f2203ad736,2017,Qtr 3,August,17,46.26
10.63,0087889a1c836be17f58afd7f1729a4a,1,259,62c89abe1afe3a23c17765d462718a4c,fe2032dab1a61af8794248c8196565c9,2017,Qtr 4,October,27,248.37
7.65,008819c6d5f6da6fa5cd9d50ca927cf4,1,55,57f2bc497c1a3ebe41ba7a06d78ed159,6560211a19b47992c3666cc44a7e94c0,2018,Qtr 3,August,6,47.35
16.69,00891ba5de66f55000ee358ceea9b345,1,133,eb8dbe7d2dd22ab3547925e49a78feb3,218d46b86c1881d022bce9c68a7d4b15,2017,Qtr 2,May,19,116.31
18.23,008990da719764fb392914d8ab53ad04,1,35.9,a8115d34a4b7b74388da609692162c37,85d9eb9ddc5d00ca9336a2219c97bb13,2018,Qtr 2,June,1,17.67
18.23,008a1b3db2a8bf63418c2cf7c7f494b1,1,14.89,5b3aa845bba5aa7ba1216e36ae882cfa,8b28d096634035667e8263d57ba3368c,2018,Qtr 2,April,6,'-3.34
13,008a40c2b8b21893e04945ce58854b55,1,99,016711f78a6a87696645db0a6a834826,a5cba26a62b8b4d0145b68b841e62e7f,2018,Qtr 2,May,4,86
9.44,008c3a655c66f4d92370d0d422732f69,1,90,f71a7c95a86564873cd996896b2976f6,955fee9216a65b617aa5c0531780ce60,2018,Qtr 1,March,12,80.56
27.39,008ce8764db2e397e153000e017475b6,1,43.49,52a8061c8e8e8cea30b41344aac26431,2e1c9f22be269ef4643f826c9e650a52,2018,Qtr 2,May,22,16.1
36.85,008cfe221ab054c89bc31720098cca51,1,109.99,77fdeb8d4f7502f75b6779205f30a875,3b872fd4747f01cc56206f2934198618,2018,Qtr 3,August,10,73.14
30.46,008d9bf350ff02ed444b3452cf3f57e0,3,19.98,efec0b0b076ce3f164b80145743ebc02,1da3aeb70d7989d1e6d9b0e887f97c23,2018,Qtr 2,June,12,'-5.24
34.15,008dc31c0ae7121f2791953ae5f532c3,1,28.5,d5f1f35337b832cc42168c69511e311d,6a8b085f816a1f75f92dbac6eb545f8f,2018,Qtr 1,January,11,'-5.65
8.74,008dd5e80ebf8f849aa0c5bf4e22ce7a,1,199,7583d9a579408cb84bbc7b0e4548ec18,7ad32824caee82087b3e2e5f33b1bf32,2018,Qtr 1,March,28,190.26
21.44,008eaf9004164883520d0bd32b107261,1,135.9,fa28f114992077c601cdb9810c5108a4,8e6cc767478edae941d9bd9eb778d77a,2017,Qtr 3,July,18,114.46
37.09,008f831b7185cff7ab35a46c37d64cd2,1,249,23f91e3d76be3938bfad0ff292392502,1690cada046eb7e92c12f98b1f8a8167,2018,Qtr 3,July,3,211.91
15.56,008fab5602c441d51f30b1464f5d4643,1,49.99,f23c48d81cd6a0c87f5c3b14aac68371,ebd2d60905fb58271facef5596b620d3,2017,Qtr 1,February,26,34.43
7.53,0091a677651feaf5a08d7bb147681e14,1,38,bf06a69bb27c58156391de458700f3e7,6560211a19b47992c3666cc44a7e94c0,2018,Qtr 3,August,28,30.47
11.62,00921e4911895b93c7b4fc0d80c0815e,1,85,cbecf0dca7a42c56c9ad9e20c74af1fd,688756f717c462a206ad854c5027a64a,2018,Qtr 2,June,19,73.38
25.66,0093cbf16a6afb7f0ab7cc821b6f9e92,1,117.3,a50acd33ba7a8da8e9db65094fa990a4,8581055ce74af1daba164fdbd55a40de,2017,Qtr 4,November,17,91.64
18.57,00946f674d880be1f188abc10ad7cf46,1,99.9,4dcb49b9ca7e48d2f108d40caa77caa2,5cf13accae3222c70a9cac40818ae839,2017,Qtr 4,December,14,81.33
14.35,00946f674d880be1f188abc10ad7cf46,2,99.9,9bb2d066e4b33b624cbdfec7d50b3dcb,5cf13accae3222c70a9cac40818ae839,2017,Qtr 4,December,14,85.55
7.87,00949655cdd8d0465e433a5e6c9643e5,1,18,0ea04fc101523a27bb53845d14d7d809,8648b1e89e9b349e32d3741b30ec737e,2018,Qtr 2,June,29,10.13
7.39,0094bd07f49fed90209ffa62d1ef26d6,1,11.53,d64e758afad411049a45e42c9a259241,5670f4db5b62c43d542e1b2d56b0cf7c,2018,Qtr 2,May,9,4.14
39.41,0094d4660e323945f84f5c29eb348aae,1,269.99,b596e2d70dd2f5fb5ff9ee2a1c803e5b,46dc3b2cc0980fb8ec44634e21d2718e,2018,Qtr 1,January,30,230.58
14.8,0094dc9ea7e3cd54d95aea42685673ff,1,89.99,464383c22e65860826cf78650fe0f4e4,16090f2ca825584b5a147ab24aa30c86,2017,Qtr 1,March,15,75.19
42.76,0095790a64527ec83aeaaf99023c050e,1,19.9,e8c6039a25765995ac7c1ec2cbef5765,3d871de0142ce09b7081e2b9d1733cb1,2017,Qtr 4,November,21,'-22.86
13.47,0096668e5b0b8e9657a6f7209a4e58b4,1,166.9,55782cb82e0efe052da0a3da237da3b2,c003204e1ab016dfa150abc119207b24,2018,Qtr 3,July,13,153.43
12.44,009742b43f4530bc3db7f62332c50f4b,1,133.74,ee3e94e918d05a5da04a4cb547e91dcc,17e34d8224d27a541263c4c64b11a56b,2017,Qtr 4,November,1,121.3
7.86,00975e709cd12c34d3bd44e4a7f7a876,1,86.8,eaa26a34984cbfedc19b1e45f09f3c9a,18a349e75d307f4b4cc646a691ed4216,2017,Qtr 3,August,30,78.94
8.59,0097aafe2a01dd54e39888976160c377,1,62,dfbbf137ccb6af48e66d186a33118579,56e361f411e38dcef17cdc2a3d99628b,2018,Qtr 3,August,28,53.41
31.16,0097f0545a302aafa32782f1734ff71c,2,308,636598095d69a5718e67d2c9a3c7dde6,7901646fdd36a55f564ffaf2dbccaaf7,2018,Qtr 1,March,9,276.84
10.68,0097f0545a302aafa32782f1734ff71c,1,158,b6397895a17ce86decd60b898b459796,7901646fdd36a55f564ffaf2dbccaaf7,2018,Qtr 1,March,9,147.32
47.4,009838529bb913846ab6670d22865381,1,129,36826c711e5778c8d88a7311cc29c446,2d50d6282f8aa2257819a77bfaa0efe0,2018,Qtr 2,June,20,81.6
21.49,0098dbda25722a3f019fe252a0cd10b3,1,143.54,568ba441f7f464dc73d23a91cf8ca671,cca3071e3e9bb7d12640c9fbe2301306,2017,Qtr 3,September,27,122.05
36.46,009905140e9f8cc35d5be897937381db,3,79.98,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,2018,Qtr 1,March,26,21.76
12.92,00995d799817ecc3bd2abd8fbe59c430,1,49.9,f3b8bfa5b86249e75e5c0632acc0e82e,620c87c171fb2a6dd6e8bb4dec959fc6,2018,Qtr 3,August,1,36.98
23.34,00998f38df3012359ef195ca75ebb329,1,119.9,595fac2a385ac33a80bd5114aec74eb8,ef0ace09169ac090589d85746e3e036f,2018,Qtr 2,May,17,96.56
15.1,009ac365164f8e06f59d18a08045f6c4,1,16.9,35557c68a22ecebcf066e25ca2ddc144,f8db351d8c4c4c22c6835c19a46f01b0,2017,Qtr 4,November,29,1.8
15.1,009c278fa2ed6e7ec498200b60193ca8,1,29.99,1629b469d01aadb4f92644039ad17d5c,ea8482cd71df3c1969d7b9473ff13abc,2018,Qtr 1,January,17,14.89
34.15,009e11afa25aa95ae78e60a793995c9b,1,30.99,519f3a4ea67cdce4923fbc76badd6bd2,582d4f8675b945722eda7c0cb61ba4c7,2017,Qtr 4,October,26,'-3.16
15.34,009fa9bd0d92710e840793bfefa80867,1,84.99,617186c3d97ea56c9c683a8a3974e8c1,cc419e0650a3c5ba77189a1882b7556a,2017,Qtr 2,June,26,69.65
45.12,00a0116ff15ff973ea16bee881208ae7,1,149,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018,Qtr 1,February,22,103.88
8.82,00a12754417a49a9dec20361849aa917,1,48.9,f7a17d2c51d9df89a4f1711c4ac17f33,f8db351d8c4c4c22c6835c19a46f01b0,2018,Qtr 2,May,10,40.08
8.86,00a13ab02fbe82f78cd84f14e41564ed,1,159.49,ecab3fa721d1b06c225f23c30f02eb5e,e9779976487b77c6d4ac45f75ec7afe9,2017,Qtr 4,December,14,150.63
41.53,00a174dbf11967d260033fa6ab711493,1,249.9,fca62108387e25005784da2f551466a1,31344c16881c08a8a72c6d2eb29918c1,2017,Qtr 4,December,1,208.37
7.75,00a1e977cf6e672402963940db55d919,1,24.89,4834f24983a4f056e5ae64265f723aaf,5656537e588803a555b8eb41f07a944b,2018,Qtr 3,July,27,17.14
7.78,00a250dbdb3153cc6ecf4d3f07ef6a17,1,53.99,ee0c1cf2fbeae95205b4aa506f1469f0,cc419e0650a3c5ba77189a1882b7556a,2017,Qtr 4,December,15,46.21
7.39,00a379dfab816a83741012b71b264098,1,15.99,786248c98cab9ad5cccdb751909da1af,1da3aeb70d7989d1e6d9b0e887f97c23,2018,Qtr 3,August,7,8.6
11.85,00a3a334aec7455a6d3319981499a3da,1,24.5,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,2017,Qtr 4,November,1,12.65
22.99,00a3f1ef430d3984dece2f39d6cbf431,1,179,f8b624d4e475bb8d1bddf1b65c6a64f6,b410bdd36d5db7a65dcd42b7ead933b8,2018,Qtr 2,May,22,156.01
21.43,00a4d94df1c9757661679b2f4bd6d311,1,37.9,64d67d69ec57113ff99bbaab62ac1c53,634964b17796e64304cadf1ad3050fb7,2018,Qtr 2,May,4,16.47
67.68,00a57dfbb049fbaae10763e2cf15f797,6,269.70000000000005,56cdfe67fbda57c1dcc752f5f361f981,1c68394e931a64f90ea236c5ea590300,2018,Qtr 3,July,26,67.34
29.08,00a690becda145533fa5a54daa7b6ad5,1,88.34,c2ece64199af7a53793ed9612a89a8cd,6c7d50c24b3ccd2fd83b44d8bb34e073,2018,Qtr 2,April,12,59.26
18.5,00a77f9cc25b05b2004752593d7b8888,1,177.9,33bd5538a16d23f0a39da1c9bfd20980,94e93ce877be27a515118dbfd2c2be41,2017,Qtr 2,June,28,159.4
14.1,00a843f5a80c7aea894c558acc29f513,1,32.99,6536314c94d43b787fc1c622941da14b,2138ccb85b11a4ec1e37afbd1c8eda1f,2017,Qtr 3,September,8,18.89
0,00a870c6c06346e85335524935c600c0,1,69.9,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018,Qtr 2,May,14,69.9
12.27,00a9536682ecb394a3794c1608200803,1,109.9,24a014458ccc6e989b4fcef5fa71da58,4a3ca9315b744ce9f8e9374361493884,2017,Qtr 2,May,18,97.63
22.3,00a99c50fdff7e36262caba33821875a,1,52.99,76d75f398634bf194ba99d7297e7d1fa,974cf2cb8f4b7add98709c30df02fe10,2018,Qtr 3,August,21,30.69
14.51,00aa423621f35a9ca6c6240f275b0640,1,110.9,e9f2586707fb45ea0f9997c54f585842,0509040ea3fe50071181bbc359eb7738,2017,Qtr 4,November,29,96.39
12.48,00ab1aba567dfebdc39caa4e7ca2f1b2,1,35.9,fcf64c72035fc6f17660bae96c933ffb,8444e55c1f13cd5c179851e5ca5ebd00,2017,Qtr 3,September,8,23.42
7.53,00ab210695a17fe10e6b23616ae5bc97,1,39,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,2018,Qtr 2,June,18,31.47
7.46,00ab3a43bda739029ffce95d3b2fb56c,1,27.9,634256dbcd184b3757ffd7632c9fe52a,42b729f859728f5079499127a9c2ef37,2018,Qtr 3,August,14,20.44
65.34,00ab9fa91aafa3d881164b0da48999aa,1,579,224037b21bfa8621e39c265513ee6594,ceaec5548eefc6e23e6607c5435102e7,2018,Qtr 2,June,4,513.66
23.57,00ac05fe0fc047c54418098eb64e3aaa,1,99.9,78efe838c04bbc568be034082200ac20,0241d4d5d36f10f80c644447315af0bd,2018,Qtr 1,February,22,76.33
19.32,00ac2a1ec784f71feeb7ba1e5959750d,1,37,8323a7adeb57da21acea7e83563bed90,218d46b86c1881d022bce9c68a7d4b15,2018,Qtr 2,April,12,17.68
30.66,00ace652c8a5072670f30674e5f19844,1,116.6,aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,2018,Qtr 1,February,2,85.94
19.25,00ad1a02d4d9decad15c7e8f8a9470cc,1,49,5403528d987ad26e8d7cb25940411987,6560211a19b47992c3666cc44a7e94c0,2018,Qtr 3,August,7,29.75
9.26,00ae7a8b4936674ebb701d4a23719a79,1,27.9,66f09a6de4f2ef63aaf5349b60a0e0c0,bf0d50a6410d487dc97d2baac0a8c0be,2018,Qtr 2,May,15,18.64
25.73,00af3d9ddff7f256e83d79247dbe1a9f,1,65,1e1a186a03f0d98268516827690d4fd2,a420f60ff1aa9acc80d0e42959f2b313,2018,Qtr 1,February,28,39.27
11.85,00af53fdc2002f5b6a8f16db648e003b,1,39.9,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,2017,Qtr 2,June,26,28.05
17.87,00b12f4674177ef40c4bdb034138c843,1,105,eb883e95b710f252cb15d0fb41d8bbe9,1025f0e2d44d7041d6cf58b6550e0bfa,2018,Qtr 3,July,20,87.13
46.66,00b1861aeb89afa498404c684148a619,3,51.58,7e8067e7e5ce7aec0e2cb7c1a456d112,0691148aee60ca47977c187804f935ae,2018,Qtr 3,August,14,2.46
13.68,00b2d2f2b5f7b98e6b1828764660134e,1,146.01,e0d64dcfaa3b6db5c54ca298ae101d05,7d13fca15225358621be4086e1eb0964,2018,Qtr 3,August,20,132.33
26.61,00b30bb163474583c14db1689259cf4d,1,189.9,3552627a68384dc559f0fd4cce173269,3c487ae8f8d7542beff5788e2e0aea83,2018,Qtr 1,February,6,163.29
26.26,00b402e8a76d3da83714c52d3977cc2d,1,139.65,72d6074ef5c81ec3102b3f2a052c5f49,edb1ef5e36e0c8cd84eb3c9b003e486d,2018,Qtr 1,January,5,113.39
7.68,00b44ba3d7c4a5e9a9ebafef9150781d,1,59.9,d9a5a5120d4d357871acd5408cb10e18,20d83f3ef0e6925fd74bfd59170babf7,2018,Qtr 3,August,30,52.22
15.23,00b47ee856118583dbec7d1f9b18d847,1,13.65,0e40b1ed4cfd3da1962ec91913e54ba8,8b321bb669392f5163d04c59e235e066,2018,Qtr 1,March,30,'-1.58
16.11,00b4846d477a7baf5d4e47970bc08c7e,1,31.9,e5bd04e8e3cb77f1a49404d588d3e528,f7ccf836d21b2fb1de37564105216cc1,2018,Qtr 1,January,29,15.79
16.6,00b4a910f64f24dbcac04fe54088a443,1,33.99,ba05e2861971098fc7ecd8162c23452a,d50d79cb34e38265a8649c383dcffd48,2017,Qtr 1,January,22,17.39
14.59,00b4c651133c06fb175123a492f1cac3,1,158.9,87ea2f45559e10519513a20b24147316,6a38087bc8ad4f89ff453561005f6dea,2018,Qtr 3,August,22,144.31
11.85,00b5e1c770b1868ec1b6b726be3aa9b9,1,47.4,5b4b8595bd33017cf3c87c8ab09c2e42,ef30892870c278497523264be1be2241,2018,Qtr 1,January,9,35.55
21.19,00b676b01c289cc661c6f7732492771a,1,50,121b9686b9929855d823981fc655a6fe,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,2017,Qtr 3,August,8,28.81
11.15,00b6c055922e0ed2d88efdd252b2fb64,1,59.9,c075b8e131353552218860f1c421e4ef,f80edd2c5aaa505cc4b0a3b219abf4b8,2018,Qtr 2,May,7,48.75
79.32,00b6e66f005a657a6b13eedcacdf9342,3,398,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018,Qtr 3,August,16,159.34
23.07,00b7174ea52bb811ebe2663add51afc0,1,69.9,cb3ad2d2499eebaa7ccb4fd1e7db9bc7,3db66a856d18a9cba7c9241fc5221c50,2018,Qtr 2,May,24,46.83
15.1,00b8d354b36820e9d6131fd5173c5581,1,50.21,437c05a395e9e47f9762e677a7068ce7,bf84056e679dbe9c69929847a40e338f,2018,Qtr 1,March,5,35.11
16.6,00b9e0f8f588d0406a3de447eb606970,1,39.9,5d90b82ad1fdff812987fa28158b7984,1c129092bf23f28a5930387c980c0dfc,2018,Qtr 1,January,29,23.3
14.1,00ba414462370af2d76195d12e0d5481,1,24.99,4a25d757ff72fad7534f478c90be77e6,ea8482cd71df3c1969d7b9473ff13abc,2017,Qtr 4,December,6,10.89
19.01,00ba57ae98928df6ba6ec9d3d8d4b1b7,1,130,69455f41626a745aea9ee9164cb9eafd,bce6a5ecf98e99fd2a8868b15c51f04b,2018,Qtr 3,July,25,110.99
7.88,00bbc4179554524748f77763ddd62266,1,89.99,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2017,Qtr 3,August,18,82.11
15.69,00bc78808b22918a467b2fa4b8ef5d68,1,69,33fac76e7f17367dedaef7954bbb33b4,56642bcb79900e777d68e91915cb4267,2017,Qtr 2,April,27,53.31
15.8,00bcee890eba57a9767c7b5ca12d3a1b,4,165.5,55939df5d8d2b853fbc532bf8a00dc32,3bb548e3cb7f70f28e3f11ee9dce0e59,2017,Qtr 3,July,26,149.7
15.8,00bcee890eba57a9767c7b5ca12d3a1b,1,165.5,6c90c0f6c2d89eb816b9e205b9d6a36a,3bb548e3cb7f70f28e3f11ee9dce0e59,2017,Qtr 3,July,26,149.7
52.69,00bcee890eba57a9767c7b5ca12d3a1b,2,175.91,b7d94dc0640c7025dc8e3b46b52d8239,9c0e69c7bf2619675bbadf47b43f655a,2017,Qtr 3,July,26,123.22
15.8,00bcee890eba57a9767c7b5ca12d3a1b,3,165.5,d143bf43abb18593fa8ed20cc990ae84,3bb548e3cb7f70f28e3f11ee9dce0e59,2017,Qtr 3,July,26,149.7
13.81,00bd2cb7e9076e1ccc9f766fc01a4cfd,1,98.81,1427b126f61597524866770b05d4eed2,0b90b6df587eb83608a64ea8b390cf07,2018,Qtr 2,April,30,85
7.8,00bd50cdd31bd22e9081e6e2d5b3577b,1,78,e70f7c188cd2c0f01a1f6b35411cc481,6560211a19b47992c3666cc44a7e94c0,2018,Qtr 1,January,19,70.2
12.48,00bd8cf08fa3998ea6ad6d16c2165822,1,21.8,cfbc837967ca671ee87f5243f2a1024d,0509040ea3fe50071181bbc359eb7738,2017,Qtr 4,December,7,9.32
18.93,00bdcdda88e6b02977fc6ce3d412c600,1,118.9,20566af10fda4783935b8cef249fa4c3,d921b68bf747894be13a97ae52b0f386,2018,Qtr 2,June,14,99.97
20.18,00bdebefeb760588a3425fad9dfed3d9,1,119.8,cdc9d87e17ccf98f35634e6c3b77073e,4d6d651bd7684af3fffabd5f08d12e5a,2018,Qtr 1,March,14,99.62
7.39,00beb247698c6aae94e3f859d279e2cd,1,45,216bb0e0cd43ffd832e0973d35e0377e,955fee9216a65b617aa5c0531780ce60,2018,Qtr 2,May,29,37.61
20.39,00bf1320ffb5fe47a845feca16c0e0b4,1,449,7289a8d65ae2c86dfdee27f8af257a3d,13fa2a6c6b9d0f43cb588d7c82117a12,2017,Qtr 4,October,4,428.61
33.22,00c00d5b36157595e21108ba1da2828f,3,279.7,7933eeb8cf79ae899bfac71c0edb076d,391fc6631aebcf3004804e51b40bcf1e,2017,Qtr 3,September,19,123.24
12.48,00c2335723b9b74668062e946dc66621,1,18.9,b944aabf1fc45c01599ee96c7f4d533e,128639473a139ac0f3e5f5ade55873a5,2018,Qtr 1,January,9,6.42
16.79,00c405bd71187154a7846862f585a9d4,1,29.9,c4cf7c2e1f190d51517eba7e8211c8e6,f3295428338a40977a03f555246a70f4,2017,Qtr 4,October,27,13.11
15.1,00c42b1633c1b2fa4e937bf312466561,1,39.9,6131240aedf34224270cd6f07e8229e4,6edacfd9f9074789dad6d62ba7950b9c,2018,Qtr 1,January,18,24.8
13.07,00c47cfa491ef55779ec7557673087fc,1,59,e62d582ddb7630168d7227ca1f9edbd2,1c56ffe0e9dea2657fc6e95b53f40b13,2018,Qtr 3,July,27,45.93
67.69,00c47fefb9a49baec12ab3654d7f548e,1,199,f196248e8b5d060cca414a664ea9a76f,91f0eec23d4a61d7d7caeefa3f0ad1ca,2017,Qtr 4,December,13,131.31
7.39,00c4f17dcb94448f27a2cbaa83f10a4b,1,32,adf591c625cb265c12bc6749d3a2f757,a420f60ff1aa9acc80d0e42959f2b313,2018,Qtr 2,June,12,24.61
18.35,00c62d05602c1ca8164b98746d127fa8,1,110,8e7a3ee016b12c87b5e3e7e717620758,955fee9216a65b617aa5c0531780ce60,2018,Qtr 2,June,13,91.65
14.65,00c763284c0056eed753352f5559ff0a,1,79.9,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2018,Qtr 2,June,11,65.25
14.1,00c81b6675ef9ecaaff5fc1d6720b96c,1,24.99,ace05b62c79dffc86cd12b281dc05b93,4e06067cc08b3f41d837768d392c3ee3,2017,Qtr 4,October,30,10.89
13.91,00c826c901ab01b6f598a8f0c9b56b82,1,79,c072e7b87c8413341505d50d8234fbc2,3d871de0142ce09b7081e2b9d1733cb1,2018,Qtr 2,May,2,65.09
17.67,00c842d0ae6462afc1d38fc055b02c75,1,59.9,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2017,Qtr 4,November,14,42.23
15.1,00c8be06a8029e300dabd52c7d4c6ad2,1,19.9,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,2018,Qtr 1,February,15,4.8
15.2,00c8bfbb0a1224dcdb0180a544247159,1,158,81e11b02560e506662f5d75a88b94fa5,99a54764c341d5dc80b4a8fac4eba3fb,2018,Qtr 2,May,13,142.8
25.13,00c9474e0334f7a4ffc8c3a8bd21a51e,1,1050.61,4b2653088591de362e6ba85b4a474c75,610f72e407cdd7caaa2f8167b0163fd8,2018,Qtr 2,May,10,1025.48
18,00c95282163553a982f38481f9488481,1,106.9,ef8856db4e302ad33dc4d91e40f7593c,dbc22125167c298ef99da25668e1011f,2017,Qtr 3,August,21,88.9
